Humidities,Rain_mean,Rain_std,Size_mean,Size_std,Total_drops_mean,Total_drops_std,Max_drop_mean,Max_drop_std
0.05,0.0,0.0,2.0,0.0,127.3925,3.152569388609869,7.1175000000000015,0.4392536283287822
0.15000000000000002,0.0,0.0,2.0949999999999998,0.08351646544245037,338.03000000000003,2.9540819216805776,9.595,1.658304857376954
0.25000000000000006,0.08249999999999999,0.08912771734987944,2.69,0.03741657386773942,516.5575,5.676701837334775,11.877500000000001,1.2659951619180856
0.35000000000000003,0.16499999999999998,0.11302654555457314,3.0324999999999998,0.051901348730066785,663.135,7.649331670152631,14.940000000000001,1.5282015573869832
0.45000000000000007,0.41500000000000004,0.13518505834595773,3.38,0.06782329983125275,793.8824999999999,8.91904948691283,17.56,1.3391788528796293
0.5500000000000002,0.5199999999999999,0.17916472867168917,3.84,0.07681145747868606,902.25,8.938288426762691,19.77,1.6978221343827506
0.6500000000000001,0.7775000000000001,0.22966007489330834,4.365,0.093674969975976,997.3075000000001,10.131001616325998,21.732499999999998,1.810578291596362
0.7500000000000002,1.06,0.24979991993593592,4.9,0.1095445115010332,1076.6399999999999,8.792263644818684,24.372500000000002,2.066638272654409
0.8500000000000002,1.4725,0.2312871591766391,5.415,0.09367496997597602,1154.8899999999999,9.664465841421341,25.197499999999998,1.7257588910389536
0.9500000000000002,1.89,0.25475478405713997,5.790000000000001,0.1019803902718557,1217.2774999999997,9.645218698920218,26.945000000000004,2.24799354981281
