Time Step,Average droplet size,Rain Count,Total Drops,Max Drop Size
460,2,0,274,25
461,2,0,278,25
462,2,0,275,25
463,2,1,275,25
464,2,0,274,25
465,2,0,274,26
466,2,2,275,26
467,2,0,273,25
468,2,0,277,25
469,2,0,276,25
470,2,0,279,25
471,2,1,282,25
472,2,0,282,25
473,2,1,278,25
474,2,0,276,15
475,2,0,276,15
476,2,0,275,19
477,2,0,277,19
478,2,0,279,19
479,2,1,280,19
480,2,0,281,14
481,2,1,282,14
482,2,0,281,13
483,2,0,281,13
484,2,0,278,17
485,2,0,275,17
486,2,0,277,17
487,2,0,276,17
488,2,0,278,17
489,2,0,273,17
490,2,0,275,19
491,2,0,277,19
492,2,0,280,19
493,2,0,281,19
494,2,0,283,19
495,2,0,282,19
496,2,0,282,19
497,2,1,283,19
498,2,0,283,15
499,2,0,281,15
500,2,0,280,15
501,2,0,279,15
502,2,0,280,15
503,2,1,278,15
504,2,0,273,15
505,2,0,271,15
506,2,1,268,15
507,2,0,272,15
508,2,0,272,15
509,2,0,272,15
510,2,0,267,15
511,2,0,266,15
512,2,0,275,15
513,2,0,278,15
514,2,0,278,15
515,2,0,278,16
516,3,0,277,16
517,3,1,272,24
518,3,0,271,24
519,3,0,270,24
520,2,1,270,24
521,2,1,270,24
522,2,0,273,24
523,2,1,274,24
524,2,0,273,24
525,2,1,273,24
526,2,0,270,24
527,2,0,271,24
528,2,1,271,24
529,2,0,273,24
530,2,0,275,24
531,2,1,272,24
532,2,0,270,24
533,2,0,273,24
534,2,0,275,24
535,2,1,275,24
536,2,0,274,24
537,2,0,274,24
538,2,0,274,24
539,2,0,273,24
540,2,0,272,24
541,2,1,271,24
542,2,0,267,24
543,2,0,269,24
544,2,0,268,24
545,2,1,269,24
546,2,0,268,24
547,2,0,268,24
548,2,0,270,24
549,2,0,271,24
550,2,0,273,24
551,2,0,270,24
552,2,0,269,24
553,2,0,266,24
554,2,0,266,24
555,2,1,267,24
556,2,0,268,24
557,2,1,272,24
558,2,0,272,23
559,2,0,269,23
560,2,0,268,23
561,2,0,266,23
562,2,0,269,23
563,2,0,270,23
564,2,0,268,23
565,2,0,270,23
566,2,1,273,23
567,2,0,275,18
568,2,0,277,18
569,2,0,278,18
570,2,0,278,18
571,2,0,282,18
572,2,0,279,18
573,2,0,278,18
574,2,0,279,18
575,2,1,279,18
576,2,1,276,16
577,2,0,275,16
578,2,0,276,16
579,2,0,277,16
580,2,0,278,16
581,2,1,278,19
582,2,1,277,19
583,2,1,277,19
584,2,0,278,19
585,2,0,278,19
586,2,0,276,19
587,2,0,282,19
588,2,0,282,19
589,2,0,279,19
590,2,0,279,19
591,2,0,279,22
592,2,0,279,22
593,2,0,277,22
594,2,0,280,22
595,2,0,282,22
596,2,0,281,22
597,2,0,283,22
598,2,0,286,29
599,2,0,286,29
600,2,0,287,29
601,2,0,285,29
602,2,0,283,29
603,2,0,286,29
604,2,1,289,29
605,2,0,286,16
606,2,0,286,17
607,2,0,287,17
608,2,0,289,17
609,2,1,294,17
610,2,0,295,17
611,2,0,293,17
612,2,0,292,17
613,2,0,294,17
614,2,0,295,17
615,2,0,297,17
616,2,0,293,17
617,2,0,294,17
618,2,1,290,17
619,2,0,293,16
620,2,0,293,16
621,2,1,297,16
622,2,1,298,16
623,2,0,297,11
624,2,0,297,11
625,2,0,296,11
626,2,0,295,11
627,2,1,295,11
628,2,0,292,11
629,2,1,292,11
630,2,0,293,11
631,2,0,290,11
632,2,0,289,11
633,2,0,291,11
634,2,0,289,11
635,2,0,288,13
636,2,0,285,13
637,2,0,285,13
638,2,0,287,13
639,2,0,285,15
640,2,0,286,15
641,2,0,291,15
642,2,0,293,15
643,2,0,295,15
644,2,0,295,15
645,2,0,291,15
646,2,0,291,15
647,2,0,292,15
648,2,1,293,15
649,2,0,293,9
650,2,0,291,11
651,2,0,287,12
652,2,0,284,13
653,2,0,280,14
654,2,0,280,17
655,2,0,276,17
656,2,0,278,17
657,2,0,281,17
658,2,1,280,17
659,2,0,279,14
660,2,0,282,14
661,2,0,283,14
662,2,0,281,14
663,2,0,282,14
664,2,0,283,14
665,2,0,287,14
666,2,0,290,14
667,2,0,289,14
668,2,0,290,14
669,2,0,291,14
670,2,0,288,15
671,2,0,286,15
672,2,0,284,19
673,2,0,284,19
674,2,0,285,19
675,2,0,285,19
676,2,0,283,19
677,2,0,282,19
678,3,0,281,19
679,3,0,280,19
680,3,0,281,19
681,2,0,283,19
682,3,0,286,19
683,3,0,284,19
684,3,0,284,20
685,3,0,282,20
686,3,0,284,20
687,3,0,284,20
688,3,0,279,21
689,3,0,279,22
690,3,0,282,22
691,3,0,283,22
692,3,1,286,22
693,3,0,281,30
694,3,0,280,30
695,3,1,278,30
696,3,0,278,30
697,3,0,278,30
698,3,1,284,30
699,3,0,284,30
700,3,0,282,30
701,3,0,277,30
702,3,0,279,30
703,3,0,282,30
704,3,0,282,30
705,3,0,283,30
706,3,0,284,30
707,3,0,284,30
708,3,1,281,38
709,3,0,284,38
710,3,0,285,38
711,3,1,284,38
712,3,2,285,29
713,3,1,278,29
714,3,0,276,29
715,3,0,276,29
716,3,1,278,29
717,3,0,276,29
718,3,0,278,29
719,3,0,277,29
720,3,0,281,29
721,3,0,281,29
722,3,0,277,29
723,3,1,273,29
724,3,1,271,29
725,3,2,269,26
726,3,0,268,26
727,3,0,269,26
728,3,0,272,26
729,2,0,277,26
730,2,1,280,26
731,2,0,280,19
732,2,1,278,19
733,2,0,277,13
734,2,0,279,13
735,2,0,278,13
736,2,0,275,13
737,2,0,276,13
738,2,0,275,13
739,2,1,272,13
740,2,0,271,13
741,2,0,272,13
742,2,0,275,13
743,2,0,273,14
744,2,0,273,14
745,2,0,274,14
746,2,0,274,14
747,3,0,273,14
748,3,0,270,14
749,3,0,272,14
750,2,1,276,14
751,2,0,276,14
752,2,0,277,14
753,2,0,280,14
754,2,0,283,14
755,2,0,281,15
756,2,0,285,15
757,2,0,287,15
758,2,0,285,15
759,2,0,287,15
760,2,0,291,15
761,3,0,287,17
762,2,1,285,17
763,3,0,284,17
764,3,0,281,17
765,3,0,283,21
766,3,0,283,21
767,3,0,284,21
768,3,0,286,21
769,3,0,283,21
770,3,0,286,21
771,3,1,283,21
772,3,0,281,21
773,2,0,283,22
774,2,0,288,22
775,2,0,295,22
776,2,0,300,22
777,2,0,299,22
778,2,0,299,22
779,2,1,295,22
780,2,0,290,15
781,2,1,289,15
782,3,0,285,15
783,3,0,284,15
784,2,0,287,15
785,2,1,288,15
786,2,0,288,15
787,2,0,290,16
788,2,0,291,16
789,3,0,289,16
790,3,0,287,16
791,3,0,288,16
792,3,0,287,16
793,3,0,286,16
794,3,0,291,16
795,3,0,288,22
796,3,0,284,22
797,3,0,286,22
798,3,0,284,22
799,3,0,284,23
800,3,0,283,23
801,3,0,282,23
802,3,0,281,23
803,3,0,281,23
804,3,1,285,23
805,3,0,284,23
806,3,0,289,23
807,3,0,289,23
808,3,0,288,23
809,3,0,289,25
810,3,0,290,25
811,3,0,289,25
812,3,0,289,25
813,3,0,289,26
814,3,0,288,27
815,3,0,289,27
816,3,0,289,27
817,3,0,290,27
818,3,0,288,27
819,3,1,289,27
820,3,0,289,27
821,3,0,286,27
822,3,0,286,27
823,3,0,288,27
824,3,0,292,27
825,3,0,290,27
826,3,0,290,27
827,3,0,290,27
828,3,0,286,27
829,3,0,287,27
830,3,0,292,27
831,3,0,293,27
832,3,0,293,27
833,3,0,292,27
834,3,1,296,27
835,3,0,294,22
836,3,0,291,22
837,3,1,289,22
838,3,0,288,22
839,3,0,288,22
840,3,0,284,23
841,3,0,288,23
842,3,1,292,23
843,3,0,288,23
844,3,0,292,23
845,3,1,292,23
846,3,0,290,24
847,3,0,284,24
848,3,0,283,24
849,3,0,286,24
850,3,0,284,24
851,3,0,282,24
852,3,0,283,25
853,3,0,281,29
854,3,0,277,29
855,3,0,274,29
856,3,1,273,35
857,3,0,279,35
858,3,0,274,35
859,3,1,276,35
860,3,0,274,35
861,3,0,275,35
862,3,0,275,35
863,3,0,278,35
864,3,0,280,35
865,3,0,279,35
866,3,0,282,35
867,3,0,287,35
868,3,1,291,35
869,3,0,295,35
870,3,0,294,35
871,3,0,294,35
872,3,0,293,35
873,3,0,296,35
874,3,1,296,35
875,3,0,296,35
876,3,0,297,35
877,3,0,296,35
878,3,0,295,35
879,3,0,294,35
880,3,0,292,35
881,3,1,293,35
882,3,0,289,35
883,3,0,285,35
884,3,0,284,35
885,3,0,282,35
886,3,1,283,35
887,3,1,284,35
888,3,0,281,35
889,3,0,279,36
890,3,0,282,36
891,3,0,282,36
892,3,0,279,36
893,3,0,279,36
894,3,0,284,36
895,3,0,281,36
896,3,2,279,44
897,3,1,273,48
898,3,0,271,48
899,3,0,270,48
900,3,1,272,48
901,3,2,275,18
902,3,0,274,16
903,3,1,273,16
904,3,1,272,16
905,3,0,270,16
906,3,0,271,16
907,3,0,272,16
908,3,0,275,16
909,3,0,272,16
910,3,0,276,16
911,3,1,271,17
912,3,0,272,18
913,3,0,274,18
914,3,0,272,18
915,3,0,276,20
916,3,0,273,20
917,3,0,276,20
918,3,0,274,20
919,3,0,277,20
920,3,0,277,20
921,3,0,277,20
922,3,0,278,21
923,3,0,277,21
924,3,0,275,21
925,3,0,276,21
926,3,0,277,22
927,3,0,278,22
928,3,0,279,29
929,3,1,281,29
930,3,0,281,29
931,3,0,284,29
932,3,1,283,29
933,3,0,281,29
934,3,3,279,30
935,3,1,274,30
936,3,1,273,30
937,3,0,271,30
938,3,0,271,30
939,3,0,269,30
940,3,1,266,30
941,3,1,265,30
942,3,1,268,30
943,3,0,263,30
944,3,0,264,30
945,3,0,265,30
946,3,0,267,30
947,3,0,268,30
948,3,0,265,30
949,3,0,265,30
950,3,0,267,30
951,3,1,264,30
952,3,0,264,30
953,3,0,264,30
954,3,0,268,30
955,3,1,269,30
956,3,3,271,23
957,3,1,269,23
958,2,2,268,23
959,2,1,269,23
960,3,0,263,23
961,3,0,265,23
962,3,0,262,24
963,3,0,265,24
964,3,0,266,24
965,3,0,265,24
966,3,0,264,24
967,3,0,266,24
968,3,0,261,25
969,3,0,258,25
970,3,1,256,25
971,3,0,257,25
972,3,0,256,30
973,3,0,255,30
974,3,0,255,30
975,3,1,258,30
976,3,0,259,30
977,3,0,261,30
978,3,1,258,30
979,3,2,260,24
980,3,0,262,24
981,3,0,264,24
982,3,0,262,24
983,3,0,261,24
984,2,1,261,24
985,2,3,263,24
986,2,0,260,24
987,2,0,259,24
988,2,0,259,24
989,2,0,256,24
990,2,0,257,24
991,2,1,260,24
992,2,0,260,24
993,2,0,260,24
994,2,0,258,24
995,2,0,258,24
996,2,0,261,24
997,2,2,265,24
998,2,0,264,24
999,2,1,264,24
