Humidities,Rain_mean,Rain_std,Size_mean,Size_std,Total_drops_mean,Total_drops_std,Max_drop_mean,Max_drop_std
0.05,0.11274999999999999,0.00883671318986873,2.36265,0.11099561928292485,198.04980000000003,2.871160524944571,17.497499999999995,0.6059823842324136
0.15000000000000002,0.15329999999999996,0.01097770467811919,2.5083,0.1003683715121452,202.6708,3.625712545141988,20.184100000000004,0.49898856700329314
0.25000000000000006,0.19165,0.009472460081731674,2.5752,0.0991754001756484,205.90205,3.2378902618062897,20.65215,0.6691523201035772
0.35000000000000003,0.2258,0.008801136290275253,2.6351999999999998,0.10119762843070973,206.45335,2.6532397606511164,21.0216,0.9507427833015623
0.45000000000000007,0.26465,0.01031637048578617,2.7024999999999997,0.0792991172712534,205.87545,2.6038908862508086,20.82105,0.6496411682613721
0.5500000000000002,0.2965,0.011935241933031769,2.7259,0.07608935536591174,206.67745,2.895567966306438,21.1589,0.933221833220805
0.6500000000000001,0.33280000000000004,0.011487384384619496,2.8203,0.07428532829570055,205.7321,2.2695707942252015,21.124399999999998,1.0591999527945613
0.7500000000000002,0.36384999999999995,0.01110529153151776,2.8119,0.09698757652400639,207.74054999999998,1.4007046967508887,20.9026,0.8829563069597499
0.8500000000000002,0.40140000000000003,0.013335666462535707,2.9086,0.08430800673720143,208.61169999999998,2.9678969338573737,20.6308,0.6663897958402422
0.9500000000000002,0.42749999999999994,0.018249657531033293,2.90185,0.07589616261709152,209.45035,2.1217427100145745,21.1259,0.9304153857283317
