Humidities,Rain_mean,Rain_std,Size_mean,Size_std,Total_drops_mean,Total_drops_std,Max_drop_mean,Max_drop_std
0.05,0.11455000000000001,0.010442581098559878,2.3546750000000003,0.09547549096495919,196.90877500000002,2.5512919226099946,17.744774999999997,0.6071609954328424
0.15000000000000002,0.15245,0.009929627384751154,2.5198,0.11085310099406333,203.77805,3.08657895533226,20.167099999999998,0.9117713748522707
0.25000000000000006,0.188625,0.007101716341843008,2.612225,0.08713910933100016,204.546625,2.112852771580404,20.6282,0.658085640323507
0.35000000000000003,0.22867499999999996,0.011524728847135622,2.641425,0.09182371357661377,205.7557,3.0183941111127286,20.987775,0.7541012693100311
0.45000000000000007,0.25917500000000004,0.011264740343212539,2.70685,0.08157590024020572,206.90735000000004,2.5389896469855877,21.183500000000002,0.709384768655206
0.5500000000000002,0.290775,0.01213154462547947,2.71515,0.09126377978146644,206.87395,2.3707237075416456,21.36115,0.9105815875032834
0.6500000000000001,0.32985,0.014701275454871252,2.773975,0.08478929398809734,205.95317500000002,2.956855211939704,20.951675,0.8969173983009809
0.7500000000000002,0.36487499999999995,0.012442241558497411,2.811725,0.09650491891608425,206.44132499999995,2.6701750447068067,21.03915,0.6537324586556799
0.8500000000000002,0.39685000000000004,0.012396672940753087,2.8789749999999996,0.08393672840300608,206.41347499999998,2.422634423386038,20.9369,0.8678681293837219
0.9500000000000002,0.4389,0.012372954376380772,2.881025,0.08021299380399662,207.22290000000004,2.1854527425684593,20.929875000000003,0.9032629514017497
