Time Step,Average droplet size,Rain Count,Total Drops,Max Drop Size
240,2,1,273,13
241,2,0,272,13
242,2,0,273,13
243,2,0,273,15
244,2,0,274,21
245,2,0,276,21
246,2,0,273,21
247,2,0,274,21
248,2,0,276,21
249,2,0,275,21
250,2,0,274,21
251,2,0,277,21
252,2,0,278,21
253,2,0,278,25
254,2,0,280,25
255,2,0,278,25
256,2,0,280,25
257,2,0,277,25
258,2,0,277,25
259,2,0,280,25
260,2,0,285,25
261,2,0,282,25
262,2,0,279,25
263,2,0,278,25
264,2,0,276,25
265,2,0,274,25
266,2,1,273,25
267,2,0,275,25
268,2,0,275,25
269,2,0,278,25
270,2,0,278,25
271,2,0,277,25
272,2,0,276,25
273,2,0,277,25
274,2,0,276,25
275,2,0,275,25
276,2,0,279,25
277,2,1,276,25
278,2,0,275,25
279,2,0,275,26
280,2,1,274,26
281,2,0,274,26
282,2,0,276,26
283,2,0,275,26
284,2,0,273,28
285,2,0,274,28
286,2,0,275,28
287,2,0,276,28
288,2,0,275,28
289,2,1,273,28
290,2,1,274,28
291,2,0,273,25
292,2,0,273,25
293,2,0,270,25
294,2,0,273,25
295,2,0,273,25
296,2,0,276,25
297,2,0,277,25
298,2,0,275,25
299,2,0,277,25
300,2,1,278,25
301,2,0,275,27
302,2,0,275,27
303,2,0,275,27
304,2,0,278,27
305,2,0,280,27
306,2,0,280,28
307,2,0,283,28
308,2,0,282,28
309,2,0,280,28
310,2,1,280,28
311,2,0,280,28
312,2,0,276,28
313,2,1,280,28
314,2,0,279,28
315,2,1,280,28
316,2,0,277,21
317,2,0,276,21
318,2,0,275,21
319,2,1,279,21
320,2,0,282,21
321,2,0,283,21
322,2,0,282,21
323,2,2,284,21
324,2,2,285,13
325,2,0,285,9
326,2,0,282,12
327,2,0,282,12
328,2,0,280,12
329,2,0,276,12
330,2,0,273,12
331,2,0,271,12
332,2,0,276,12
333,2,0,275,12
334,2,0,276,12
335,2,0,274,12
336,2,0,276,12
337,2,0,276,12
338,2,0,274,12
339,2,0,272,16
340,2,0,272,16
341,2,0,272,16
342,2,0,272,16
343,2,0,274,16
344,2,0,275,16
345,2,0,277,16
346,2,0,277,16
347,2,0,274,16
348,2,0,274,16
349,2,0,276,16
350,2,0,275,16
351,2,0,278,16
352,2,0,280,16
353,2,0,287,16
354,2,0,288,16
355,2,0,291,16
356,2,0,292,16
357,2,0,292,16
358,2,0,294,16
359,2,1,295,16
360,2,0,295,12
361,2,1,297,12
362,2,0,296,12
363,2,0,296,12
364,2,0,299,12
365,2,0,301,12
366,2,0,302,12
367,2,0,304,12
368,2,0,308,12
369,2,0,308,13
370,2,0,307,14
371,2,0,307,14
372,2,0,306,14
373,2,0,307,14
374,2,0,306,14
375,2,0,307,14
376,2,0,307,14
377,2,0,306,18
378,2,0,307,18
379,2,0,307,18
380,2,0,303,18
381,2,0,301,22
382,2,0,297,22
383,2,0,299,22
384,2,1,301,22
385,2,0,292,22
386,2,1,290,22
387,2,0,289,22
388,2,0,289,22
389,3,0,291,22
390,3,0,292,26
391,3,0,298,26
392,3,0,300,26
393,3,0,302,26
394,3,0,304,26
395,3,0,305,26
396,3,1,304,26
397,3,0,299,21
398,3,0,301,23
399,3,1,303,23
400,3,0,302,23
401,3,0,297,23
402,3,1,298,23
403,3,0,294,25
404,3,0,297,25
405,3,0,298,25
406,3,0,295,25
407,3,0,293,25
408,3,1,288,25
409,3,0,287,29
410,3,0,285,29
411,3,0,285,29
412,3,0,283,29
413,3,0,284,29
414,3,0,286,29
415,3,1,284,33
416,3,0,277,33
417,3,0,277,33
418,3,0,277,33
419,3,1,273,33
420,3,1,274,33
421,3,0,275,33
422,3,0,276,33
423,3,1,279,33
424,3,0,279,33
425,3,0,278,33
426,3,0,282,34
427,3,0,281,34
428,3,0,280,34
429,3,0,281,34
430,3,0,282,34
431,3,0,283,34
432,3,0,282,34
433,3,1,285,34
434,3,2,282,34
435,3,0,284,34
436,3,1,281,34
437,3,0,284,34
438,2,1,281,34
439,2,2,281,22
440,2,1,279,22
441,2,0,278,22
442,2,0,281,22
443,2,0,279,22
444,2,0,280,22
445,2,0,281,22
446,2,0,280,22
447,2,1,279,22
448,2,0,274,22
449,2,0,276,22
450,2,0,278,22
451,2,0,281,22
452,2,0,277,24
453,2,1,277,24
454,2,0,279,24
455,2,0,280,24
456,3,0,278,24
457,3,0,276,24
458,3,0,277,24
459,2,1,277,24
460,2,3,278,16
461,2,1,278,16
462,2,0,278,16
463,2,0,278,16
464,2,0,279,16
465,2,0,280,16
466,2,0,281,16
467,2,0,283,16
468,2,0,281,16
469,2,0,278,18
470,2,0,284,18
471,2,0,285,18
472,2,0,282,18
473,2,0,284,18
474,2,0,283,18
475,2,0,283,18
476,2,0,287,18
477,2,0,289,18
478,2,0,292,18
479,2,0,296,18
480,2,0,292,18
481,2,1,291,18
482,2,0,286,19
483,2,0,287,19
484,2,0,288,24
485,2,0,288,24
486,2,0,287,24
487,2,1,287,24
488,2,0,288,24
489,2,0,292,24
490,2,0,294,24
491,2,0,296,24
492,2,0,290,24
493,3,0,288,29
494,3,0,293,29
495,3,0,293,29
496,3,0,289,31
497,3,0,290,31
498,3,1,288,31
499,3,0,288,31
500,3,1,290,31
501,2,2,287,21
502,2,0,286,21
503,2,0,285,21
504,3,0,281,21
505,2,1,280,21
506,3,0,278,21
507,3,0,276,21
508,3,0,275,21
509,3,0,271,21
510,3,0,267,21
511,3,1,265,21
512,3,0,271,21
513,3,1,271,21
514,3,0,268,18
515,2,1,268,18
516,2,0,271,16
517,3,0,270,20
518,3,0,268,20
519,3,1,262,20
520,3,1,261,20
521,3,0,261,21
522,3,0,261,22
523,3,0,264,22
524,2,0,267,22
525,2,0,270,22
526,2,1,271,22
527,2,0,269,22
528,2,0,268,22
529,2,0,274,22
530,2,0,272,22
531,2,1,273,22
532,2,0,273,22
533,2,0,274,24
534,2,0,271,24
535,2,0,272,24
536,2,0,275,24
537,2,0,278,24
538,2,0,278,24
539,2,0,279,24
540,2,0,273,24
541,2,0,272,24
542,2,0,274,25
543,2,0,276,25
544,2,0,278,25
545,2,1,282,25
546,2,0,286,25
547,2,0,284,25
548,2,0,283,25
549,2,0,282,25
550,2,0,282,25
551,2,0,280,26
552,2,1,280,26
553,2,0,277,26
554,2,0,277,26
555,2,0,275,26
556,2,0,278,26
557,3,0,279,26
558,2,1,276,26
559,2,0,277,26
560,2,0,276,26
561,2,0,279,26
562,2,0,277,26
563,2,0,280,26
564,2,0,279,26
565,2,0,278,26
566,2,1,277,26
567,2,0,278,22
568,2,0,278,22
569,2,0,277,22
570,2,1,276,22
571,2,0,278,22
572,2,0,276,22
573,2,0,277,22
574,2,0,278,22
575,2,0,276,22
576,2,1,276,22
577,2,0,279,18
578,2,0,279,18
579,2,0,281,18
580,2,0,278,18
581,2,0,276,18
582,2,0,282,18
583,2,0,285,18
584,2,0,281,18
585,2,0,283,18
586,2,1,282,18
587,2,0,280,18
588,2,0,281,18
589,2,0,283,18
590,2,1,284,18
591,2,0,285,18
592,2,0,287,18
593,2,0,290,18
594,2,0,291,18
595,2,0,288,18
596,2,0,288,18
597,2,0,293,18
598,2,0,296,18
599,2,0,296,18
600,2,1,298,18
601,2,0,299,16
602,2,0,297,16
603,2,0,296,16
604,2,0,293,20
605,2,0,292,20
606,2,1,295,20
607,2,0,297,20
608,2,0,299,20
609,2,0,298,20
610,2,0,300,20
611,2,0,302,20
612,2,0,302,20
613,2,0,301,20
614,2,0,303,20
615,2,0,303,20
616,2,0,300,22
617,2,0,301,23
618,2,0,302,23
619,2,0,301,23
620,2,0,300,23
621,2,0,300,23
622,2,0,302,23
623,3,0,300,23
624,2,0,297,23
625,3,0,300,23
626,3,0,297,23
627,3,0,297,23
628,3,0,297,32
629,3,0,295,32
630,3,0,294,32
631,3,0,295,32
632,3,0,297,32
633,3,0,298,32
634,3,0,297,32
635,3,0,299,32
636,3,1,302,32
637,2,1,299,23
638,2,1,300,23
639,2,0,298,22
640,2,1,299,22
641,2,0,298,22
642,2,1,301,22
643,2,0,302,22
644,2,0,298,25
645,2,0,300,25
646,2,1,301,25
647,2,1,297,25
648,2,0,297,19
649,2,0,293,19
650,2,0,295,19
651,2,1,292,19
652,2,0,291,16
653,2,0,290,16
654,2,0,290,16
655,2,0,292,16
656,2,0,291,16
657,2,0,290,16
658,2,0,294,16
659,2,0,297,16
660,2,0,295,16
661,2,0,294,16
662,2,0,293,18
663,2,0,291,18
664,2,0,289,19
665,2,0,291,19
666,2,0,288,19
667,2,0,289,19
668,2,0,291,19
669,2,0,289,19
670,2,0,290,19
671,3,0,291,19
672,3,0,288,19
673,3,0,288,19
674,2,2,288,19
675,2,0,288,20
676,2,0,288,20
677,3,0,287,20
678,3,0,283,21
679,3,0,285,21
680,3,0,286,21
681,3,0,284,21
682,3,0,283,21
683,3,0,282,21
684,3,1,282,21
685,3,2,279,19
686,2,1,277,19
687,3,0,278,19
688,3,0,278,19
689,2,0,279,19
690,3,0,281,20
691,3,0,277,20
692,3,1,277,20
693,3,0,278,16
694,3,0,277,16
695,3,0,276,16
696,3,0,274,16
697,3,0,275,16
698,3,0,274,16
699,3,0,277,16
700,3,0,276,16
701,3,0,276,17
702,3,1,275,17
703,3,0,277,17
704,3,0,281,17
705,3,0,280,17
706,3,0,278,17
707,3,0,277,17
708,3,0,277,17
709,3,0,276,17
710,3,0,275,17
711,3,0,275,17
712,3,0,278,17
713,3,0,279,17
714,3,0,276,17
715,3,0,275,17
716,3,0,273,17
717,3,0,273,17
718,3,0,276,17
719,3,0,275,17
720,3,0,278,17
721,3,0,279,17
722,3,0,277,17
723,3,0,276,17
724,3,2,281,17
725,3,0,280,17
726,3,0,280,17
727,3,1,279,17
728,3,1,278,17
729,3,0,279,17
730,3,0,279,21
731,3,0,280,21
732,3,0,279,21
733,3,1,278,21
734,3,1,279,21
735,3,0,280,21
736,2,0,282,21
737,2,0,286,21
738,2,0,285,21
739,2,0,286,21
740,3,0,287,21
741,3,0,285,21
742,3,0,286,21
743,3,0,289,21
744,3,0,289,21
745,3,0,290,23
746,2,1,289,23
747,3,0,291,23
748,3,0,289,23
749,2,0,288,23
750,3,0,292,23
751,2,1,291,23
752,3,0,290,23
753,3,0,289,24
754,3,0,288,24
755,3,0,289,24
756,3,0,292,24
757,3,0,291,24
758,3,0,293,24
759,3,0,293,24
760,2,0,295,24
761,3,0,297,24
762,3,0,300,24
763,3,0,297,24
764,3,0,297,24
765,3,0,298,24
766,3,1,299,24
767,3,0,299,27
768,3,0,304,27
769,3,0,304,28
770,3,0,300,28
771,3,1,299,28
772,3,0,298,24
773,3,0,300,24
774,3,1,298,24
775,2,2,300,19
776,2,2,296,19
777,2,0,292,19
778,2,1,297,19
779,2,1,298,13
780,2,0,298,12
781,2,1,297,13
782,2,0,293,13
783,2,0,294,13
784,2,0,296,13
785,2,0,296,13
786,2,0,294,13
787,2,0,294,13
788,2,0,295,13
789,2,0,297,13
790,2,0,298,13
791,2,0,298,13
792,2,0,294,13
793,2,0,295,13
794,2,1,296,14
795,2,0,294,14
796,2,0,296,14
797,2,2,300,14
798,2,1,296,14
799,2,0,295,16
800,2,0,296,16
801,2,0,300,16
802,2,0,298,16
803,2,2,296,24
804,2,0,294,24
805,2,0,296,24
806,2,0,294,24
807,2,0,294,24
808,2,0,292,24
809,2,0,297,24
810,2,0,297,24
811,2,0,296,24
812,2,0,298,24
813,2,0,299,24
814,2,0,299,24
815,2,0,299,24
816,2,1,302,24
817,2,0,302,24
818,2,0,301,24
819,2,0,302,24
820,2,1,297,24
821,2,0,298,24
822,2,0,296,24
823,2,0,297,24
824,2,0,299,24
825,3,0,295,24
826,3,0,295,24
827,2,2,294,31
828,3,0,291,31
829,2,1,292,31
830,2,0,289,21
831,3,0,289,21
832,3,0,288,21
833,2,1,291,21
834,2,0,291,21
835,3,0,294,21
836,3,0,290,21
837,3,0,290,21
838,3,0,291,21
839,3,1,289,22
840,3,0,288,22
841,3,1,288,22
842,3,0,289,22
843,3,0,289,23
844,3,0,282,23
845,3,0,282,23
846,3,0,279,23
847,3,0,282,23
848,3,0,280,23
849,3,1,280,23
850,3,0,279,25
851,3,0,279,25
852,3,0,278,25
853,3,1,277,25
854,3,1,275,22
855,3,0,273,22
856,3,1,277,22
857,3,0,274,14
858,3,0,274,16
859,3,0,274,16
860,3,0,273,16
861,3,0,273,16
862,3,0,276,16
863,3,0,279,18
864,3,1,281,18
865,3,1,279,18
866,3,1,279,18
867,3,0,278,18
868,3,0,276,18
869,3,0,276,25
870,3,0,276,25
871,3,0,275,25
872,3,1,277,25
873,3,0,277,25
874,3,0,277,25
875,3,0,278,25
876,3,0,277,25
877,3,0,279,25
878,3,0,280,25
879,3,0,280,25
880,3,0,281,25
881,3,1,280,25
882,3,0,279,25
883,3,0,277,25
884,3,1,279,25
885,3,0,278,34
886,3,0,278,34
887,3,0,280,34
888,3,0,281,34
889,3,0,281,34
890,2,2,279,34
891,2,0,276,23
892,2,0,276,23
893,2,0,276,23
894,2,0,277,23
895,2,0,276,23
896,2,0,279,23
897,2,0,282,23
898,2,0,284,23
899,2,0,284,32
900,2,0,285,32
901,2,0,287,32
902,2,0,295,32
903,2,0,298,32
904,2,0,298,32
905,2,0,297,32
906,2,0,299,32
907,2,0,301,32
908,2,0,301,32
909,2,0,301,32
910,2,0,302,32
911,2,2,303,32
912,2,0,304,32
913,2,0,301,33
914,2,1,301,33
915,2,0,301,22
916,2,0,302,22
917,2,0,305,22
918,2,0,301,22
919,2,0,302,22
920,2,0,307,22
921,2,0,307,22
922,2,0,305,22
923,2,0,305,22
924,2,0,305,24
925,2,1,306,24
926,2,0,303,20
927,2,0,302,20
928,2,0,301,20
929,2,0,295,24
930,2,1,295,24
931,2,0,296,24
932,2,0,295,24
933,2,0,295,26
934,2,0,295,26
935,2,0,294,26
936,2,0,292,26
937,2,1,290,27
938,2,0,287,27
939,2,0,283,27
940,2,0,281,27
941,2,0,283,27
942,2,0,285,28
943,2,0,287,28
944,2,0,283,28
945,2,0,284,28
946,2,0,285,28
947,3,0,284,28
948,3,0,282,28
949,3,0,281,28
950,3,0,281,28
951,3,0,284,31
952,3,0,287,31
953,3,0,287,31
954,2,1,287,31
955,2,1,286,31
956,2,0,280,31
957,2,0,287,31
958,2,0,286,31
959,2,1,290,31
960,2,2,289,27
961,2,0,287,27
962,2,0,290,27
963,2,0,292,27
964,2,0,291,27
965,2,0,291,33
966,2,0,289,33
967,2,1,288,33
968,2,1,283,27
969,2,1,282,27
970,2,0,279,27
971,2,0,280,27
972,2,0,276,27
973,2,0,275,27
974,2,0,276,27
975,2,0,278,27
976,2,0,278,27
977,2,0,276,27
978,2,0,275,27
979,2,0,274,27
980,2,0,272,28
981,3,0,273,28
982,2,1,272,28
983,3,0,268,28
984,3,0,264,28
985,3,0,263,30
986,2,1,266,30
987,2,0,267,30
988,2,1,269,30
989,2,0,266,24
990,2,0,265,24
991,2,0,263,24
992,2,0,262,24
993,2,0,261,24
994,2,1,262,24
995,2,0,261,20
996,2,1,262,20
997,2,0,260,20
998,2,0,265,20
999,2,0,266,20
