Time Step,Average droplet size,Rain Count,Total Drops,Max Drop Size
179,2,0,174,27
180,2,0,176,27
181,2,0,176,27
182,2,0,176,27
183,2,0,177,27
184,2,0,179,27
185,2,1,175,27
186,2,0,173,27
187,2,0,174,27
188,2,1,175,27
189,2,0,175,14
190,2,0,174,14
191,2,1,172,15
192,2,0,175,15
193,2,1,177,15
194,2,0,177,12
195,2,0,180,12
196,2,0,181,12
197,2,0,181,12
198,2,0,181,12
199,2,0,181,12
200,2,0,183,12
201,2,0,183,12
202,2,0,183,18
203,2,1,185,18
204,2,0,185,18
205,2,0,186,18
206,2,0,185,18
207,2,0,184,19
208,2,0,184,19
209,2,0,186,19
210,2,0,188,19
211,2,0,189,19
212,2,0,191,19
213,2,0,190,19
214,2,0,190,19
215,2,0,190,19
216,2,0,191,19
217,2,0,191,19
218,2,0,193,19
219,2,0,195,19
220,2,0,196,19
221,2,0,200,19
222,2,0,198,19
223,2,0,198,19
224,2,0,197,19
225,2,1,201,19
226,2,0,200,9
227,2,0,199,9
228,2,0,201,9
229,2,0,200,9
230,2,0,201,9
231,2,0,202,9
232,2,0,202,9
233,2,0,205,9
234,2,0,205,9
235,2,0,204,9
236,2,0,206,9
237,2,0,206,9
238,2,0,204,9
239,2,0,204,9
240,2,0,204,9
241,2,0,203,9
242,2,0,204,9
243,2,0,205,11
244,2,0,206,11
245,2,0,205,11
246,2,0,204,11
247,2,0,203,12
248,2,0,203,12
249,2,0,207,12
250,2,0,206,12
251,2,0,204,12
252,2,0,204,12
253,2,0,202,15
254,2,0,204,15
255,2,0,205,15
256,2,0,206,15
257,2,0,205,15
258,2,0,202,17
259,2,0,201,17
260,2,0,201,17
261,2,0,200,17
262,2,0,200,17
263,2,0,200,18
264,2,0,201,18
265,2,0,201,18
266,2,0,201,18
267,2,0,201,18
268,2,0,201,18
269,2,0,204,18
270,2,0,206,18
271,2,0,207,19
272,2,0,207,19
273,2,0,204,19
274,2,0,205,19
275,2,0,203,23
276,2,0,201,23
277,2,0,201,23
278,2,0,199,23
279,2,0,198,23
280,2,0,196,23
281,2,0,195,23
282,2,1,193,23
283,2,0,193,23
284,2,1,194,23
285,2,1,195,23
286,2,0,195,23
287,2,0,195,23
288,2,0,195,23
289,2,0,196,23
290,2,0,196,23
291,2,0,197,26
292,2,1,202,26
293,2,2,200,14
294,2,0,196,15
295,2,0,196,15
296,2,0,195,15
297,2,0,195,15
298,2,1,194,16
299,2,0,191,18
300,2,0,193,18
301,2,0,196,18
302,2,1,199,18
303,2,0,199,13
304,2,0,198,13
305,2,0,198,13
306,2,0,197,14
307,2,0,197,14
308,2,0,197,14
309,2,0,196,14
310,2,0,197,14
311,2,0,198,14
312,2,0,199,14
313,2,0,200,14
314,2,0,199,14
315,2,0,197,14
316,2,0,197,14
317,2,0,196,14
318,2,0,198,14
319,2,0,199,14
320,2,0,199,14
321,2,0,199,14
322,2,0,200,14
323,2,0,196,14
324,2,0,200,14
325,2,0,196,15
326,2,0,195,15
327,2,0,194,18
328,2,0,193,18
329,2,0,196,18
330,2,0,197,18
331,2,0,196,18
332,2,0,196,18
333,2,0,196,18
334,2,0,200,18
335,2,0,200,18
336,2,0,199,18
337,2,0,204,18
338,2,1,206,18
339,2,0,203,18
340,2,0,204,18
341,2,0,203,18
342,2,0,202,18
343,2,0,202,18
344,2,0,199,18
345,2,1,199,18
346,2,0,200,18
347,2,0,201,18
348,2,0,200,18
349,2,0,199,18
350,2,0,198,18
351,2,0,194,18
352,2,0,196,18
353,2,0,196,18
354,2,0,196,18
355,2,0,194,19
356,2,0,193,19
357,2,0,192,19
358,2,1,193,19
359,2,0,194,19
360,2,0,193,19
361,2,1,192,19
362,2,0,191,14
363,2,0,192,14
364,2,0,193,14
365,2,1,190,14
366,2,0,189,13
367,2,0,186,13
368,2,0,184,13
369,2,0,184,13
370,2,0,184,13
371,2,0,185,13
372,2,0,190,13
373,2,0,189,13
374,2,0,192,13
375,2,1,192,13
376,2,0,188,9
377,2,0,191,9
378,2,0,191,9
379,2,0,191,9
380,2,0,194,9
381,2,0,192,9
382,2,0,191,9
383,2,0,191,11
384,2,0,194,11
385,2,0,194,11
386,2,0,198,11
387,2,0,200,11
388,2,0,199,11
389,2,0,201,11
390,2,0,203,11
391,2,0,203,12
392,2,0,202,12
393,2,0,199,12
394,2,0,203,12
395,2,0,203,12
396,2,0,203,12
397,2,0,202,15
398,2,0,199,15
399,2,0,198,15
400,2,0,200,15
401,2,0,203,15
402,2,1,203,15
403,2,0,203,14
404,2,0,202,14
405,2,0,202,14
406,2,0,201,17
407,2,0,198,17
408,2,0,199,17
409,2,0,199,17
410,2,0,200,17
411,2,0,200,17
412,2,0,195,18
413,2,0,196,18
414,2,0,197,18
415,2,0,195,18
416,2,0,193,22
417,2,0,197,22
418,2,0,197,22
419,2,0,193,22
420,2,0,191,23
421,2,0,193,23
422,2,0,198,23
423,2,0,198,23
424,2,0,197,23
425,2,0,194,23
426,2,0,191,23
427,2,0,193,23
428,2,0,193,23
429,2,0,197,23
430,3,0,198,23
431,3,0,198,23
432,3,0,196,23
433,3,0,198,23
434,2,2,193,23
435,2,2,192,17
436,2,0,191,12
437,2,0,190,12
438,2,0,190,12
439,2,0,192,12
440,2,0,194,12
441,2,0,193,12
442,2,0,193,12
443,2,0,196,12
444,2,0,194,12
445,2,0,193,12
446,2,0,195,12
447,2,0,195,12
448,2,0,195,12
449,2,0,194,12
450,2,0,195,12
451,2,0,198,12
452,2,0,198,12
453,2,0,198,12
454,2,0,202,12
455,2,0,202,12
456,2,0,202,12
457,2,0,200,12
458,2,1,199,12
459,2,0,199,12
460,2,0,199,12
461,2,0,200,12
462,2,1,198,12
463,2,0,197,9
464,2,0,197,9
465,2,0,197,9
466,2,0,196,9
467,2,0,196,9
468,2,0,196,9
469,2,0,194,10
470,2,0,198,10
471,2,0,197,10
472,2,0,198,10
473,2,0,198,10
474,2,0,198,10
475,2,0,197,15
476,2,0,200,15
477,2,0,198,15
478,2,0,198,15
479,2,0,199,15
480,2,0,200,15
481,2,0,202,15
482,2,0,203,15
483,2,0,201,15
484,2,0,200,22
485,2,0,197,22
486,2,0,197,24
487,2,0,197,24
488,2,0,196,24
489,2,0,198,24
490,2,0,197,24
491,2,0,198,24
492,3,0,197,24
493,3,0,193,24
494,3,0,192,24
495,2,0,194,24
496,3,0,197,24
497,3,0,196,24
498,3,0,195,24
499,3,1,198,24
500,2,2,194,13
501,2,0,196,13
502,2,0,197,13
503,2,0,199,13
504,2,0,201,13
505,2,0,199,13
506,2,0,199,13
507,2,0,198,13
508,2,0,199,13
509,2,0,203,17
510,2,0,202,17
511,2,1,201,17
512,2,0,201,11
513,2,0,201,11
514,2,0,200,11
515,2,0,202,11
516,2,0,203,13
517,2,0,202,13
518,2,0,202,13
519,2,0,204,13
520,2,0,205,13
521,2,0,205,13
522,2,0,206,13
523,2,0,208,13
524,2,0,208,13
525,2,0,209,13
526,2,0,207,15
527,2,0,207,15
528,2,0,207,15
529,2,0,208,15
530,2,0,210,15
531,2,0,212,15
532,2,0,210,19
533,2,0,213,19
534,2,0,214,19
535,2,0,213,19
536,3,0,213,19
537,3,0,214,19
538,3,1,213,19
539,3,0,211,19
540,3,0,213,19
541,3,0,214,19
542,3,0,212,21
543,3,0,214,21
544,3,1,213,21
545,2,1,212,21
546,2,0,211,19
547,2,1,211,19
548,2,1,210,19
549,2,0,209,19
550,2,0,215,19
551,2,0,214,19
552,2,0,211,19
553,2,0,211,19
554,3,0,207,19
555,3,0,207,19
556,3,0,207,19
557,3,0,212,19
558,3,0,211,19
559,3,0,212,19
560,3,0,211,26
561,3,0,214,26
562,3,0,217,26
563,3,0,214,28
564,3,0,211,28
565,3,0,210,28
566,3,0,209,28
567,3,0,210,28
568,3,0,209,28
569,3,0,207,28
570,3,0,209,28
571,3,0,209,28
572,3,0,208,28
573,3,1,208,28
574,3,0,206,28
575,3,0,211,28
576,3,0,209,28
577,3,0,214,28
578,3,1,210,28
579,3,1,211,28
580,3,0,211,28
581,3,1,212,37
582,3,0,211,37
583,3,0,211,37
584,2,1,214,37
585,2,0,209,16
586,2,0,211,16
587,2,0,211,16
588,2,0,209,19
589,2,0,208,19
590,2,0,209,19
591,2,0,209,19
592,2,0,209,19
593,2,0,209,19
594,2,0,212,19
595,2,0,210,19
596,2,0,212,19
597,2,0,213,19
598,2,0,212,19
599,2,0,215,19
600,2,0,214,19
601,2,0,216,19
602,3,0,217,19
603,2,0,219,19
604,3,0,221,19
605,3,0,219,19
606,3,0,219,19
607,3,0,214,19
608,3,0,214,19
609,3,0,212,19
610,3,1,212,19
611,3,0,211,19
612,3,0,215,19
613,2,1,216,19
614,2,0,216,19
615,2,1,216,19
616,2,0,216,15
617,2,0,215,15
618,2,1,217,15
619,2,0,216,11
620,2,0,219,11
621,2,0,220,11
622,2,0,220,11
623,2,0,221,11
624,2,0,220,11
625,2,0,217,11
626,2,1,218,11
627,2,0,213,11
628,2,0,214,11
629,2,0,212,11
630,2,1,213,18
631,2,0,212,22
632,2,0,212,22
633,2,0,209,22
634,2,0,208,22
635,2,0,212,22
636,2,0,210,22
637,3,0,209,22
638,3,0,205,22
639,3,0,206,22
640,3,0,206,22
641,3,0,205,22
642,3,0,206,22
643,3,0,207,22
644,3,0,206,22
645,3,0,206,22
646,3,0,206,22
647,3,0,205,22
648,3,1,205,22
649,3,0,204,19
650,3,0,205,27
651,3,1,207,27
652,3,0,205,27
653,3,0,205,27
654,3,0,203,27
655,3,0,203,27
656,3,0,206,27
657,3,0,203,27
658,3,0,206,27
659,3,0,204,27
660,3,0,201,27
661,3,0,203,27
662,3,0,202,27
663,3,0,203,27
664,3,0,201,28
665,3,0,202,28
666,3,0,204,28
667,3,0,207,28
668,3,1,207,28
669,3,0,203,28
670,3,0,205,28
671,3,0,205,28
672,3,0,204,29
673,2,2,205,29
674,2,3,206,24
675,2,0,205,24
676,2,0,206,24
677,2,0,211,24
678,2,0,211,24
679,2,0,213,24
680,2,1,213,24
681,2,0,212,18
682,2,0,212,18
683,2,0,213,18
684,2,0,211,18
685,2,0,212,18
686,2,0,214,18
687,2,0,214,18
688,2,0,214,18
689,2,1,212,18
690,2,0,213,10
691,2,0,213,10
692,2,0,214,10
693,2,0,213,13
694,2,0,213,13
695,2,0,214,13
696,2,0,216,13
697,2,0,214,13
698,2,0,213,13
699,2,0,212,13
700,2,0,209,13
701,2,1,208,13
702,2,0,205,10
703,2,0,204,10
704,2,0,204,10
705,2,0,203,10
706,2,0,203,10
707,2,0,203,12
708,2,0,204,12
709,2,0,207,12
710,2,0,204,12
711,2,0,205,12
712,2,0,202,12
713,2,0,200,12
714,2,0,200,12
715,2,0,200,12
716,2,1,201,12
717,2,0,202,12
718,2,0,203,12
719,2,0,203,14
720,2,0,201,14
721,2,0,202,15
722,2,0,201,18
723,2,0,200,18
724,2,0,201,18
725,2,0,203,18
726,2,0,204,18
727,2,0,205,18
728,2,0,204,18
729,2,0,203,18
730,2,0,202,19
731,2,0,200,19
732,2,0,201,19
733,3,0,199,19
734,3,0,199,19
735,3,0,200,19
736,3,0,200,19
737,3,0,201,19
738,3,1,197,21
739,3,0,197,21
740,3,0,198,21
741,3,0,199,21
742,3,0,196,21
743,3,0,199,21
744,3,0,197,21
745,3,0,199,21
746,3,0,200,25
747,3,0,199,25
748,3,0,201,25
749,3,1,201,25
750,3,0,197,25
751,3,0,197,25
752,3,0,195,25
753,3,0,195,25
754,3,1,199,25
755,3,0,198,25
756,3,0,198,25
757,3,0,197,25
758,3,0,198,25
759,3,0,198,25
760,3,0,196,32
761,3,0,196,33
762,3,0,198,33
763,3,0,200,33
764,3,0,201,34
765,3,1,200,34
766,3,0,202,34
767,2,1,199,34
768,2,1,201,22
769,2,0,201,20
770,2,0,202,20
771,2,0,200,20
772,2,0,200,20
773,2,0,201,20
774,2,0,198,20
775,2,0,199,20
776,2,0,197,20
777,2,0,196,20
778,3,0,196,20
779,2,0,198,20
780,2,1,201,20
781,2,0,200,20
782,2,0,200,20
783,2,0,199,20
784,2,0,201,20
785,2,0,200,20
786,2,0,202,20
787,2,0,202,24
788,3,0,203,24
789,3,0,201,24
790,2,0,199,24
791,3,0,202,25
792,3,0,202,25
793,3,0,202,25
794,3,0,203,25
795,3,0,202,25
796,2,1,203,25
797,2,2,204,14
798,2,0,202,14
799,2,0,202,14
800,2,0,204,14
801,2,0,202,14
802,2,1,204,14
803,2,0,203,9
804,2,0,201,9
805,2,0,206,9
806,2,0,205,9
807,2,0,205,9
808,2,0,205,9
809,2,0,206,9
810,2,0,205,9
811,2,0,205,9
812,2,0,205,9
813,2,0,207,9
814,2,0,207,9
815,2,0,209,9
816,2,0,209,9
817,2,0,208,9
818,2,0,210,9
819,2,0,211,9
820,2,0,211,10
821,2,0,211,10
822,2,0,213,10
823,2,0,214,10
824,2,0,213,10
825,2,0,213,10
826,2,0,211,10
827,2,0,210,10
828,2,0,213,10
829,2,0,208,10
830,2,0,211,10
831,2,0,211,10
832,2,0,211,10
833,2,0,213,10
834,2,0,215,15
835,2,0,215,15
836,2,0,217,15
837,2,0,218,15
838,2,0,220,15
839,2,0,223,15
840,2,0,221,15
841,2,0,222,15
842,2,0,220,15
843,2,0,221,15
844,2,0,219,15
845,3,0,216,15
846,3,0,214,15
847,3,1,211,15
848,3,0,208,15
849,3,0,208,15
850,3,0,210,15
851,2,0,211,15
852,2,0,216,15
853,2,0,218,15
854,3,0,218,15
855,2,0,218,15
856,3,0,220,15
857,2,1,218,15
858,2,0,217,15
859,3,0,216,17
860,2,0,216,17
861,2,0,218,17
862,2,0,218,17
863,3,0,220,17
864,3,0,218,17
865,3,0,216,17
866,3,0,214,17
867,3,0,216,17
868,3,0,217,17
869,3,0,218,17
870,3,0,219,19
871,3,1,220,19
872,3,0,216,19
873,3,0,218,19
874,3,0,212,19
875,3,0,213,19
876,3,0,209,19
877,3,0,210,19
878,3,0,209,19
879,3,0,206,19
880,3,0,203,19
881,3,1,203,19
882,3,0,200,20
883,3,0,200,20
884,3,0,201,21
885,3,0,199,21
886,3,0,197,21
887,3,1,200,21
888,3,0,201,21
889,3,0,202,21
890,3,0,201,21
891,3,0,200,21
892,3,0,201,21
893,3,0,201,21
894,3,0,201,21
895,3,0,201,21
896,3,0,203,21
897,3,0,204,21
898,3,0,201,21
899,3,0,202,21
900,3,0,201,21
901,3,0,199,21
902,3,2,201,21
903,3,0,202,21
904,3,1,206,21
905,3,0,203,21
906,3,1,200,21
907,3,0,198,21
908,3,0,200,21
909,3,1,198,21
910,3,0,199,21
911,3,0,196,21
912,3,0,195,21
913,3,1,195,21
914,3,3,199,19
915,3,0,196,19
916,3,0,194,19
917,3,0,195,19
918,3,0,195,19
919,3,0,198,19
920,3,0,196,19
921,3,0,197,23
922,3,0,196,26
923,3,0,196,26
924,3,0,196,26
925,3,0,196,26
926,3,1,196,26
927,3,0,195,26
928,3,0,194,28
929,3,0,195,28
930,3,0,195,28
931,3,1,196,28
932,3,0,196,28
933,3,0,198,28
934,3,0,198,28
935,3,0,199,28
936,3,0,198,28
937,3,0,199,28
938,3,0,200,28
939,3,0,200,28
940,2,2,201,28
941,2,0,198,17
942,2,0,195,17
943,2,0,197,17
944,2,0,197,17
945,3,0,198,17
946,3,0,195,17
947,3,0,193,17
948,3,0,191,17
949,3,0,191,17
950,3,0,192,17
951,3,0,191,17
952,3,0,194,17
953,3,0,196,17
954,3,0,196,19
955,3,0,196,19
956,3,0,195,19
957,3,0,195,19
958,3,0,194,19
959,3,0,194,19
960,3,0,194,23
961,3,0,193,23
962,3,0,194,23
963,3,1,195,23
964,2,1,194,23
965,3,0,194,9
966,3,0,191,9
967,3,0,191,11
968,3,0,191,11
969,2,0,194,11
970,3,0,197,11
971,3,0,194,11
972,3,0,195,11
973,3,0,194,11
974,3,0,191,11
975,3,0,192,11
976,3,0,191,11
977,3,0,191,11
978,3,0,192,11
979,3,0,189,11
980,3,0,186,11
981,3,0,186,11
982,3,0,187,11
983,3,1,186,11
984,3,0,188,11
985,3,0,186,12
986,3,0,188,12
987,3,0,188,12
988,3,0,190,12
989,3,0,190,12
990,3,0,192,12
991,3,0,191,12
992,3,0,191,12
993,3,0,191,12
994,3,0,191,12
995,3,0,193,12
996,3,0,195,13
997,3,0,196,13
998,3,0,197,13
999,3,0,198,13
