Time Step,Average droplet size,Rain Count,Total Drops,Max Drop Size
0,2,0,40,4
1,3,0,36,8
2,3,0,33,11
3,3,0,31,11
4,3,1,29,11
5,4,0,25,7
6,4,0,22,10
7,5,0,21,10
8,5,0,18,11
9,5,0,17,11
10,5,0,16,15
11,5,0,16,15
12,4,2,16,15
13,4,0,14,8
14,4,0,14,8
