Time Step,Average droplet size,Rain Count,Total Drops,Max Drop Size
0,3,0,40,4
1,4,0,31,7
2,4,0,24,10
3,4,0,23,10
4,4,0,23,10
5,4,1,24,10
6,4,1,21,10
7,4,1,20,10
8,4,1,19,10
9,5,1,19,10
10,5,1,18,17
11,4,2,17,17
12,4,3,16,14
13,4,3,15,9
14,4,3,15,9
